stud_id,activity_type,id,awarded
ffb29fd6-4424-4783-889e-de56d97f656c,Общественная,000002296,Да
ffb29fd6-4424-4783-889e-de56d97f656c,Общественная,000002299,Да
ffb29fd6-4424-4783-889e-de56d97f656c,Общественная,000002233,Да
ffb29fd6-4424-4783-889e-de56d97f656c,Общественная,000002230,Да
ffb29fd6-4424-4783-889e-de56d97f656c,Общественная,000002236,Да
ffb29fd6-4424-4783-889e-de56d97f656c,Общественная,000002241,Да
ffb29fd6-4424-4783-889e-de56d97f656c,Общественная,000002249,Да
ffb29fd6-4424-4783-889e-de56d97f656c,Общественная,000002268,Да
ffb29fd6-4424-4783-889e-de56d97f656c,Общественная,000002253,Да
ffb29fd6-4424-4783-889e-de56d97f656c,Общественная,000002287,Да
ffb29fd6-4424-4783-889e-de56d97f656c,Общественная,000002290,Да
ffb29fd6-4424-4783-889e-de56d97f656c,Общественная,000002284,Да
ffb29fd6-4424-4783-889e-de56d97f656c,Общественная,000002277,Да
7f5b1ba0-8b8f-470c-bbfa-3beb537f9648,Учебная,000003510,Нет
7f5b1ba0-8b8f-470c-bbfa-3beb537f9648,Учебная,000003508,Нет
7f5b1ba0-8b8f-470c-bbfa-3beb537f9648,Общественная,000003501,Нет
7f5b1ba0-8b8f-470c-bbfa-3beb537f9648,Общественная,000003512,Нет
7f5b1ba0-8b8f-470c-bbfa-3beb537f9648,Общественная,000003497,Нет
7f5b1ba0-8b8f-470c-bbfa-3beb537f9648,Культурно-творческая,000003518,Нет
7f5b1ba0-8b8f-470c-bbfa-3beb537f9648,Культурно-творческая,000003514,Нет
7f5b1ba0-8b8f-470c-bbfa-3beb537f9648,Культурно-творческая,000003502,Нет
6fbf13ca-2d42-4411-a139-6ff799919980,Научно-исследовательская,000000771,Да
6fbf13ca-2d42-4411-a139-6ff799919980,Научно-исследовательская,000000779,Да
6fbf13ca-2d42-4411-a139-6ff799919980,Научно-исследовательская,000000792,Да
6fbf13ca-2d42-4411-a139-6ff799919980,Научно-исследовательская,000000746,Да
6fbf13ca-2d42-4411-a139-6ff799919980,Научно-исследовательская,000000732,Да
6fbf13ca-2d42-4411-a139-6ff799919980,Научно-исследовательская,000000759,Да
6fbf13ca-2d42-4411-a139-6ff799919980,Научно-исследовательская,000000720,Да
6e1fa1d1-a2d2-46e0-b849-7a380bfc001d,Общественная,000000711,Да
6e1fa1d1-a2d2-46e0-b849-7a380bfc001d,Общественная,000000677,Да
6e1fa1d1-a2d2-46e0-b849-7a380bfc001d,Общественная,000000601,Да
6e1fa1d1-a2d2-46e0-b849-7a380bfc001d,Общественная,000000609,Да
6e1fa1d1-a2d2-46e0-b849-7a380bfc001d,Общественная,000000615,Да
6e1fa1d1-a2d2-46e0-b849-7a380bfc001d,Общественная,000000594,Да
6e1fa1d1-a2d2-46e0-b849-7a380bfc001d,Общественная,000000598,Да
6e1fa1d1-a2d2-46e0-b849-7a380bfc001d,Общественная,000000590,Да
6e1fa1d1-a2d2-46e0-b849-7a380bfc001d,Общественная,000000627,Да
6e1fa1d1-a2d2-46e0-b849-7a380bfc001d,Общественная,000000640,Да
6e1fa1d1-a2d2-46e0-b849-7a380bfc001d,Общественная,000000653,Да
6e1fa1d1-a2d2-46e0-b849-7a380bfc001d,Общественная,000004265,Да
6e1fa1d1-a2d2-46e0-b849-7a380bfc001d,Общественная,000004273,Да
464ae5a3-a7e6-4112-beb2-61590bdda79c,Общественная,000004640,Да
464ae5a3-a7e6-4112-beb2-61590bdda79c,Общественная,000004644,Да
464ae5a3-a7e6-4112-beb2-61590bdda79c,Общественная,000004631,Да
464ae5a3-a7e6-4112-beb2-61590bdda79c,Общественная,000004648,Да
464ae5a3-a7e6-4112-beb2-61590bdda79c,Общественная,000004650,Да
464ae5a3-a7e6-4112-beb2-61590bdda79c,Общественная,000004654,Да
464ae5a3-a7e6-4112-beb2-61590bdda79c,Общественная,000004658,Да
464ae5a3-a7e6-4112-beb2-61590bdda79c,Общественная,000004662,Да
464ae5a3-a7e6-4112-beb2-61590bdda79c,Общественная,000003032,Да
464ae5a3-a7e6-4112-beb2-61590bdda79c,Общественная,000003045,Да
464ae5a3-a7e6-4112-beb2-61590bdda79c,Общественная,000003034,Да
464ae5a3-a7e6-4112-beb2-61590bdda79c,Общественная,000003035,Да
464ae5a3-a7e6-4112-beb2-61590bdda79c,Общественная,000003040,Да
464ae5a3-a7e6-4112-beb2-61590bdda79c,Общественная,000003053,Да
464ae5a3-a7e6-4112-beb2-61590bdda79c,Общественная,000003118,Да
d7fd322e-12e6-4c7d-b0e2-5a57a5bd43f9,Спортивная,000000445,Да
d7fd322e-12e6-4c7d-b0e2-5a57a5bd43f9,Спортивная,000000449,Да
d7fd322e-12e6-4c7d-b0e2-5a57a5bd43f9,Спортивная,000000454,Да
d7fd322e-12e6-4c7d-b0e2-5a57a5bd43f9,Спортивная,000000456,Да
d7fd322e-12e6-4c7d-b0e2-5a57a5bd43f9,Спортивная,000000460,Да
d7fd322e-12e6-4c7d-b0e2-5a57a5bd43f9,Спортивная,000000463,Да
d7fd322e-12e6-4c7d-b0e2-5a57a5bd43f9,Спортивная,000000469,Да
d7fd322e-12e6-4c7d-b0e2-5a57a5bd43f9,Спортивная,000000471,Да
d108220b-bde5-42e2-b818-3c51814cdb82,Общественная,000004763,Да
d108220b-bde5-42e2-b818-3c51814cdb82,Общественная,000004747,Да
d108220b-bde5-42e2-b818-3c51814cdb82,Общественная,000004752,Да
d108220b-bde5-42e2-b818-3c51814cdb82,Общественная,000004758,Да
d108220b-bde5-42e2-b818-3c51814cdb82,Общественная,000004771,Да
d108220b-bde5-42e2-b818-3c51814cdb82,Общественная,000004773,Да
d108220b-bde5-42e2-b818-3c51814cdb82,Общественная,000004778,Да
d108220b-bde5-42e2-b818-3c51814cdb82,Общественная,000004809,Да
d108220b-bde5-42e2-b818-3c51814cdb82,Общественная,000004797,Да
d108220b-bde5-42e2-b818-3c51814cdb82,Общественная,000004786,Да
d108220b-bde5-42e2-b818-3c51814cdb82,Общественная,000004722,Да
d108220b-bde5-42e2-b818-3c51814cdb82,Общественная,000004726,Да
d108220b-bde5-42e2-b818-3c51814cdb82,Общественная,000004742,Да
d108220b-bde5-42e2-b818-3c51814cdb82,Общественная,000004730,Да
d108220b-bde5-42e2-b818-3c51814cdb82,Общественная,000004733,Да
d108220b-bde5-42e2-b818-3c51814cdb82,Общественная,000005065,Да
7f676d22-62d1-454c-bfa6-c9dc3e193bfc,Учебная,000000643,Нет
7f676d22-62d1-454c-bfa6-c9dc3e193bfc,Учебная,000000622,Нет
7f676d22-62d1-454c-bfa6-c9dc3e193bfc,Учебная,000000586,Нет
7f676d22-62d1-454c-bfa6-c9dc3e193bfc,Учебная,000000620,Нет
7f676d22-62d1-454c-bfa6-c9dc3e193bfc,Учебная,000000588,Нет
7f676d22-62d1-454c-bfa6-c9dc3e193bfc,Учебная,000000617,Нет
7f676d22-62d1-454c-bfa6-c9dc3e193bfc,Учебная,000000614,Нет
7f676d22-62d1-454c-bfa6-c9dc3e193bfc,Учебная,000000606,Нет
7f676d22-62d1-454c-bfa6-c9dc3e193bfc,Учебная,000000610,Нет
7f676d22-62d1-454c-bfa6-c9dc3e193bfc,Учебная,000000602,Нет
7f676d22-62d1-454c-bfa6-c9dc3e193bfc,Общественная,000000632,Нет
7f676d22-62d1-454c-bfa6-c9dc3e193bfc,Общественная,000000636,Нет
03fb111f-0c0a-4fae-b64a-1ab898e5de12,Учебная,000002981,Нет
03fb111f-0c0a-4fae-b64a-1ab898e5de12,Учебная,000002987,Нет
03fb111f-0c0a-4fae-b64a-1ab898e5de12,Учебная,000002985,Нет
03fb111f-0c0a-4fae-b64a-1ab898e5de12,Учебная,000002977,Нет
03fb111f-0c0a-4fae-b64a-1ab898e5de12,Учебная,000002958,Нет
03fb111f-0c0a-4fae-b64a-1ab898e5de12,Учебная,000002966,Нет
03fb111f-0c0a-4fae-b64a-1ab898e5de12,Учебная,000002953,Нет
03fb111f-0c0a-4fae-b64a-1ab898e5de12,Учебная,000002949,Нет
03fb111f-0c0a-4fae-b64a-1ab898e5de12,Учебная,000002941,Нет
03fb111f-0c0a-4fae-b64a-1ab898e5de12,Учебная,000002932,Нет
03fb111f-0c0a-4fae-b64a-1ab898e5de12,Общественная,000003088,Нет
73f86092-633c-445e-9402-57055a145621,Учебная,000002739,Нет
73f86092-633c-445e-9402-57055a145621,Учебная,000002737,Нет
73f86092-633c-445e-9402-57055a145621,Учебная,000002732,Нет
73f86092-633c-445e-9402-57055a145621,Учебная,000002684,Нет
73f86092-633c-445e-9402-57055a145621,Учебная,000002688,Нет
73f86092-633c-445e-9402-57055a145621,Научно-исследовательская,000002709,Нет
73f86092-633c-445e-9402-57055a145621,Научно-исследовательская,000002696,Нет
5ae9314b-edbf-4f1f-bfd7-21af6b46a03f,Учебная,000004919,Нет
5ae9314b-edbf-4f1f-bfd7-21af6b46a03f,Учебная,000004929,Нет
5ae9314b-edbf-4f1f-bfd7-21af6b46a03f,Общественная,000004938,Нет
5ae9314b-edbf-4f1f-bfd7-21af6b46a03f,Общественная,000004948,Нет
5ae9314b-edbf-4f1f-bfd7-21af6b46a03f,Общественная,000004959,Нет
905e9cfc-d00c-4dca-bb52-478ff7220494,Учебная,000002196,Да
905e9cfc-d00c-4dca-bb52-478ff7220494,Учебная,000002200,Да
905e9cfc-d00c-4dca-bb52-478ff7220494,Учебная,000002202,Да
905e9cfc-d00c-4dca-bb52-478ff7220494,Учебная,000002204,Да
3d380b4b-df74-437b-ae0f-f4d215376ef0,Учебная,000001920,Нет
3d380b4b-df74-437b-ae0f-f4d215376ef0,Учебная,000001911,Нет
3d380b4b-df74-437b-ae0f-f4d215376ef0,Учебная,000001892,Нет
3d380b4b-df74-437b-ae0f-f4d215376ef0,Учебная,000001880,Нет
3d380b4b-df74-437b-ae0f-f4d215376ef0,Научно-исследовательская,000001939,Нет
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002455,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002467,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002464,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002458,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002472,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002460,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002501,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002497,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002515,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002489,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002491,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002482,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002477,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002535,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002533,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002529,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002519,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002521,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002526,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002537,Да
3bb77e91-df67-41b8-ae15-6bbf76cadc84,Культурно-творческая,000002550,Да
a61af213-0e70-4498-a578-0a377965fe8e,Учебная,000002162,Нет
a61af213-0e70-4498-a578-0a377965fe8e,Общественная,000002166,Нет
a61af213-0e70-4498-a578-0a377965fe8e,Общественная,000002161,Нет
a61af213-0e70-4498-a578-0a377965fe8e,Общественная,000004886,Нет
a61af213-0e70-4498-a578-0a377965fe8e,Научно-исследовательская,000002164,Нет
a61af213-0e70-4498-a578-0a377965fe8e,Культурно-творческая,000002165,Нет
a61af213-0e70-4498-a578-0a377965fe8e,Культурно-творческая,000002163,Нет
a61af213-0e70-4498-a578-0a377965fe8e,Культурно-творческая,000004896,Нет
03115c01-dc2e-11e8-80e5-005056972aa1,Учебная,000002547,Нет
03115c01-dc2e-11e8-80e5-005056972aa1,Учебная,000000419,Нет
03115c01-dc2e-11e8-80e5-005056972aa1,Учебная,000001145,Нет
03115c01-dc2e-11e8-80e5-005056972aa1,Спортивная,000000414,Да
03115c01-dc2e-11e8-80e5-005056972aa1,Спортивная,000000422,Да
03115c01-dc2e-11e8-80e5-005056972aa1,Спортивная,000000399,Да
877e1a7e-75cc-4c2c-82ee-2ae02e32ee45,Общественная,000001002,Да
877e1a7e-75cc-4c2c-82ee-2ae02e32ee45,Общественная,000001006,Да
877e1a7e-75cc-4c2c-82ee-2ae02e32ee45,Общественная,000001008,Да
877e1a7e-75cc-4c2c-82ee-2ae02e32ee45,Общественная,000000979,Да
877e1a7e-75cc-4c2c-82ee-2ae02e32ee45,Общественная,000000988,Да
877e1a7e-75cc-4c2c-82ee-2ae02e32ee45,Общественная,000000994,Да
877e1a7e-75cc-4c2c-82ee-2ae02e32ee45,Общественная,000001050,Да
877e1a7e-75cc-4c2c-82ee-2ae02e32ee45,Общественная,000001023,Да
877e1a7e-75cc-4c2c-82ee-2ae02e32ee45,Общественная,000001026,Да
877e1a7e-75cc-4c2c-82ee-2ae02e32ee45,Общественная,000001036,Да
7066f2f4-d835-4cec-8cb4-fb6e93dff581,Учебная,000002280,Нет
7066f2f4-d835-4cec-8cb4-fb6e93dff581,Учебная,000002303,Нет
7066f2f4-d835-4cec-8cb4-fb6e93dff581,Учебная,000002313,Нет
7066f2f4-d835-4cec-8cb4-fb6e93dff581,Учебная,000002185,Нет
7066f2f4-d835-4cec-8cb4-fb6e93dff581,Учебная,000002214,Нет
ebb09102-06aa-4926-893c-d5bcc8f21f81,Общественная,000001237,Да
ebb09102-06aa-4926-893c-d5bcc8f21f81,Общественная,000001241,Да
ebb09102-06aa-4926-893c-d5bcc8f21f81,Общественная,000000434,Да
ebb09102-06aa-4926-893c-d5bcc8f21f81,Общественная,000000437,Да
ebb09102-06aa-4926-893c-d5bcc8f21f81,Общественная,000000446,Да
ebb09102-06aa-4926-893c-d5bcc8f21f81,Общественная,000000439,Да
ebb09102-06aa-4926-893c-d5bcc8f21f81,Общественная,000000518,Да
ebb09102-06aa-4926-893c-d5bcc8f21f81,Общественная,000000522,Да
ebb09102-06aa-4926-893c-d5bcc8f21f81,Общественная,000000502,Да
ebb09102-06aa-4926-893c-d5bcc8f21f81,Общественная,000000498,Да
ebb09102-06aa-4926-893c-d5bcc8f21f81,Общественная,000000510,Да
ebb09102-06aa-4926-893c-d5bcc8f21f81,Общественная,000000514,Да
ebb09102-06aa-4926-893c-d5bcc8f21f81,Общественная,000000515,Да
ebb09102-06aa-4926-893c-d5bcc8f21f81,Общественная,000002840,Да
4367a05d-08b4-466c-85bd-3f540819d200,Учебная,000000525,Нет
4367a05d-08b4-466c-85bd-3f540819d200,Учебная,000000532,Нет
4367a05d-08b4-466c-85bd-3f540819d200,Учебная,000000541,Нет
4367a05d-08b4-466c-85bd-3f540819d200,Учебная,000000568,Нет
4367a05d-08b4-466c-85bd-3f540819d200,Учебная,000000559,Нет
4367a05d-08b4-466c-85bd-3f540819d200,Учебная,000000554,Нет
4367a05d-08b4-466c-85bd-3f540819d200,Учебная,000000548,Нет
4367a05d-08b4-466c-85bd-3f540819d200,Учебная,000001363,Нет
4367a05d-08b4-466c-85bd-3f540819d200,Учебная,000001364,Нет
4367a05d-08b4-466c-85bd-3f540819d200,Общественная,000001367,Нет
e9ee6282-7931-4d12-8451-171ad1a1ed1a,Общественная,000003068,Нет
e9ee6282-7931-4d12-8451-171ad1a1ed1a,Общественная,000003064,Нет
fd27a1ef-3c2e-4afa-ae87-9c4cb957b1bf,Учебная,000002182,Нет
fd27a1ef-3c2e-4afa-ae87-9c4cb957b1bf,Учебная,000002668,Нет
fd27a1ef-3c2e-4afa-ae87-9c4cb957b1bf,Учебная,000002665,Нет
fd27a1ef-3c2e-4afa-ae87-9c4cb957b1bf,Научно-исследовательская,000004482,Нет
31c9561a-a903-45c8-a5ab-ecfb740c0ff6,Научно-исследовательская,000001020,Нет
31c9561a-a903-45c8-a5ab-ecfb740c0ff6,Научно-исследовательская,000001049,Нет
de607f0e-e39f-42c3-ad98-74e0a6f746f0,Учебная,000001851,Нет
de607f0e-e39f-42c3-ad98-74e0a6f746f0,Учебная,000001846,Нет
de607f0e-e39f-42c3-ad98-74e0a6f746f0,Научно-исследовательская,000001839,Да
de607f0e-e39f-42c3-ad98-74e0a6f746f0,Научно-исследовательская,000001842,Да
de607f0e-e39f-42c3-ad98-74e0a6f746f0,Научно-исследовательская,000001825,Да
de607f0e-e39f-42c3-ad98-74e0a6f746f0,Научно-исследовательская,000001817,Да
de607f0e-e39f-42c3-ad98-74e0a6f746f0,Научно-исследовательская,000001818,Да
de607f0e-e39f-42c3-ad98-74e0a6f746f0,Научно-исследовательская,000001814,Да
de607f0e-e39f-42c3-ad98-74e0a6f746f0,Научно-исследовательская,000001822,Да
b5c362bb-eedd-4282-98c4-05e99c93ac70,Учебная,000001713,Нет
b5c362bb-eedd-4282-98c4-05e99c93ac70,Научно-исследовательская,000001898,Да
b5c362bb-eedd-4282-98c4-05e99c93ac70,Научно-исследовательская,000001905,Да
b5c362bb-eedd-4282-98c4-05e99c93ac70,Научно-исследовательская,000001925,Да
b5c362bb-eedd-4282-98c4-05e99c93ac70,Научно-исследовательская,000001936,Да
b5c362bb-eedd-4282-98c4-05e99c93ac70,Научно-исследовательская,000001929,Да
b5c362bb-eedd-4282-98c4-05e99c93ac70,Научно-исследовательская,000001945,Да
b5c362bb-eedd-4282-98c4-05e99c93ac70,Научно-исследовательская,000001948,Да
fdb65b37-fa58-4c1f-9017-59568af30cc7,Научно-исследовательская,000004728,Нет
fdb65b37-fa58-4c1f-9017-59568af30cc7,Научно-исследовательская,000004737,Нет
63e0d63d-eb52-4f2c-ad70-d036f3875267,Общественная,000002315,Да
63e0d63d-eb52-4f2c-ad70-d036f3875267,Общественная,000002304,Да
63e0d63d-eb52-4f2c-ad70-d036f3875267,Общественная,000002301,Да
63e0d63d-eb52-4f2c-ad70-d036f3875267,Общественная,000002312,Да
63e0d63d-eb52-4f2c-ad70-d036f3875267,Общественная,000002307,Да
63e0d63d-eb52-4f2c-ad70-d036f3875267,Общественная,000002278,Да
63e0d63d-eb52-4f2c-ad70-d036f3875267,Общественная,000002285,Да
63e0d63d-eb52-4f2c-ad70-d036f3875267,Общественная,000002291,Да
63e0d63d-eb52-4f2c-ad70-d036f3875267,Общественная,000002288,Да
63e0d63d-eb52-4f2c-ad70-d036f3875267,Общественная,000002294,Да
63e0d63d-eb52-4f2c-ad70-d036f3875267,Общественная,000002263,Да
63e0d63d-eb52-4f2c-ad70-d036f3875267,Общественная,000002275,Да
63e0d63d-eb52-4f2c-ad70-d036f3875267,Общественная,000002270,Да
63e0d63d-eb52-4f2c-ad70-d036f3875267,Общественная,000002250,Да
63e0d63d-eb52-4f2c-ad70-d036f3875267,Общественная,000002243,Да
63e0d63d-eb52-4f2c-ad70-d036f3875267,Общественная,000002246,Да
63e0d63d-eb52-4f2c-ad70-d036f3875267,Общественная,000002260,Да
63e0d63d-eb52-4f2c-ad70-d036f3875267,Общественная,000002261,Да
4852d13b-ed45-4a06-8560-0577c243a188,Научно-исследовательская,000004690,Нет
4852d13b-ed45-4a06-8560-0577c243a188,Научно-исследовательская,000004586,Нет
4852d13b-ed45-4a06-8560-0577c243a188,Научно-исследовательская,000004617,Нет
4237b9d0-5c7b-4c10-a0a8-f55a8a8efc63,Общественная,000004165,Да
4237b9d0-5c7b-4c10-a0a8-f55a8a8efc63,Общественная,000004020,Да
4237b9d0-5c7b-4c10-a0a8-f55a8a8efc63,Общественная,000004038,Да
4237b9d0-5c7b-4c10-a0a8-f55a8a8efc63,Общественная,000003999,Да
4237b9d0-5c7b-4c10-a0a8-f55a8a8efc63,Общественная,000003984,Да
4237b9d0-5c7b-4c10-a0a8-f55a8a8efc63,Общественная,000003978,Да
4237b9d0-5c7b-4c10-a0a8-f55a8a8efc63,Общественная,000003971,Да
4237b9d0-5c7b-4c10-a0a8-f55a8a8efc63,Общественная,000003933,Да
4237b9d0-5c7b-4c10-a0a8-f55a8a8efc63,Общественная,000003937,Да
4237b9d0-5c7b-4c10-a0a8-f55a8a8efc63,Общественная,000003944,Да
4237b9d0-5c7b-4c10-a0a8-f55a8a8efc63,Общественная,000003959,Да
5be725ff-a5ce-4805-be4b-7db54ec58196,Учебная,000004633,Нет
5be725ff-a5ce-4805-be4b-7db54ec58196,Научно-исследовательская,000004655,Нет
5be725ff-a5ce-4805-be4b-7db54ec58196,Научно-исследовательская,000005307,Нет
d4a76a36-bc66-4863-a0a1-b726b9e600c9,Общественная,000004157,Да
d4a76a36-bc66-4863-a0a1-b726b9e600c9,Общественная,000003952,Да
d4a76a36-bc66-4863-a0a1-b726b9e600c9,Общественная,000003945,Да
d4a76a36-bc66-4863-a0a1-b726b9e600c9,Общественная,000003932,Да
d4a76a36-bc66-4863-a0a1-b726b9e600c9,Общественная,000003938,Да
d4a76a36-bc66-4863-a0a1-b726b9e600c9,Общественная,000003965,Да
d4a76a36-bc66-4863-a0a1-b726b9e600c9,Общественная,000003976,Да
d4a76a36-bc66-4863-a0a1-b726b9e600c9,Общественная,000004000,Да
d4a76a36-bc66-4863-a0a1-b726b9e600c9,Общественная,000003986,Да
d4a76a36-bc66-4863-a0a1-b726b9e600c9,Общественная,000004037,Да
d4a76a36-bc66-4863-a0a1-b726b9e600c9,Общественная,000004025,Да
1cc5b915-9a0f-4397-8d27-849496852609,Общественная,000004561,Нет
1cc5b915-9a0f-4397-8d27-849496852609,Спортивная,000004554,Нет
1cc5b915-9a0f-4397-8d27-849496852609,Спортивная,000004584,Нет
f14bf522-a002-424e-985e-11dea41a0d6f,Научно-исследовательская,000004738,Нет
f14bf522-a002-424e-985e-11dea41a0d6f,Научно-исследовательская,000004734,Нет
451f5530-eea2-43df-ac2a-55cf15b90978,Научно-исследовательская,000003503,Нет
451f5530-eea2-43df-ac2a-55cf15b90978,Научно-исследовательская,000003498,Нет
451f5530-eea2-43df-ac2a-55cf15b90978,Спортивная,000004823,Нет
33365229-f5d7-408f-b285-5acf9920f3ee,Научно-исследовательская,000000687,Нет
33365229-f5d7-408f-b285-5acf9920f3ee,Спортивная,000000666,Да
33365229-f5d7-408f-b285-5acf9920f3ee,Спортивная,000000668,Да
33365229-f5d7-408f-b285-5acf9920f3ee,Спортивная,000000655,Да
33365229-f5d7-408f-b285-5acf9920f3ee,Спортивная,000000657,Да
33365229-f5d7-408f-b285-5acf9920f3ee,Спортивная,000000633,Да
33365229-f5d7-408f-b285-5acf9920f3ee,Спортивная,000000621,Да
33365229-f5d7-408f-b285-5acf9920f3ee,Спортивная,000000625,Да
33365229-f5d7-408f-b285-5acf9920f3ee,Спортивная,000000641,Да
33365229-f5d7-408f-b285-5acf9920f3ee,Спортивная,000000638,Да
33365229-f5d7-408f-b285-5acf9920f3ee,Спортивная,000000651,Да
33365229-f5d7-408f-b285-5acf9920f3ee,Спортивная,000000647,Да
079a0aa5-3e5c-45b9-b0a3-f518c2769c40,Спортивная,000004491,Да
079a0aa5-3e5c-45b9-b0a3-f518c2769c40,Спортивная,000004501,Да
079a0aa5-3e5c-45b9-b0a3-f518c2769c40,Спортивная,000004503,Да
079a0aa5-3e5c-45b9-b0a3-f518c2769c40,Спортивная,000004494,Да
079a0aa5-3e5c-45b9-b0a3-f518c2769c40,Спортивная,000004497,Да
079a0aa5-3e5c-45b9-b0a3-f518c2769c40,Спортивная,000004498,Да
079a0aa5-3e5c-45b9-b0a3-f518c2769c40,Спортивная,000004499,Да
079a0aa5-3e5c-45b9-b0a3-f518c2769c40,Спортивная,000004467,Да
079a0aa5-3e5c-45b9-b0a3-f518c2769c40,Спортивная,000004468,Да
079a0aa5-3e5c-45b9-b0a3-f518c2769c40,Спортивная,000003873,Да
0f9948fc-e6a1-49b2-b71e-831eaaf3efa5,Спортивная,000000833,Да
0f9948fc-e6a1-49b2-b71e-831eaaf3efa5,Спортивная,000000826,Да
0f9948fc-e6a1-49b2-b71e-831eaaf3efa5,Спортивная,000000835,Да
0f9948fc-e6a1-49b2-b71e-831eaaf3efa5,Спортивная,000000837,Да
0f9948fc-e6a1-49b2-b71e-831eaaf3efa5,Спортивная,000000856,Да
0f9948fc-e6a1-49b2-b71e-831eaaf3efa5,Спортивная,000000857,Да
0f9948fc-e6a1-49b2-b71e-831eaaf3efa5,Спортивная,000000860,Да
05a8cac9-30eb-4cac-8db4-c47a173c588e,Спортивная,000004852,Да
05a8cac9-30eb-4cac-8db4-c47a173c588e,Спортивная,000004887,Да
05a8cac9-30eb-4cac-8db4-c47a173c588e,Спортивная,000004881,Да
05a8cac9-30eb-4cac-8db4-c47a173c588e,Спортивная,000004855,Да
05a8cac9-30eb-4cac-8db4-c47a173c588e,Спортивная,000004861,Да
05a8cac9-30eb-4cac-8db4-c47a173c588e,Спортивная,000004866,Да
05a8cac9-30eb-4cac-8db4-c47a173c588e,Спортивная,000004868,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003857,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003864,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003876,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003889,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003892,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003854,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003848,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003824,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003805,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000004010,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003913,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003914,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003918,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003911,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003903,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003904,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003906,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003900,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003894,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003896,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003330,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003333,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003324,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003351,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003352,Да
3460d7ea-55a8-4ac3-a94d-b0b3cd97e44c,Спортивная,000003360,Да
